Time(Instant);ElapsedTime(s);Reference Position (m);Position BASELINE (m);Position Error BASELINE (m);Reference Speed (m/s);Speed BASELINE (m/s);Speed Error BASELINE (m/s)
19:48:55;1783367335.399;1035.355000;1035.456231;-0.101231;30.669000;30.655901;0.013099
19:48:55;1783367335.399;1035.355000;1035.456231;-0.101231;30.669000;30.655901;0.013099
19:48:55;1783367335.799;1047.637000;1047.730870;-0.093870;30.740000;30.727685;0.012315
19:48:55;1783367335.799;1047.637000;1047.730870;-0.093870;30.740000;30.727685;0.012315
19:48:56;1783367336.399;1066.113000;1066.342538;-0.229538;30.845000;30.832577;0.012423
19:48:56;1783367336.399;1066.113000;1066.342538;-0.229538;30.845000;30.832577;0.012423
19:48:56;1783367336.799;1078.465000;1078.687616;-0.222616;30.915000;30.903093;0.011907
19:48:56;1783367336.799;1078.465000;1078.687616;-0.222616;30.915000;30.903093;0.011907
19:48:57;1783367337.399;1097.045000;1097.323879;-0.278879;31.019000;31.006594;0.012406
19:48:57;1783367337.399;1097.045000;1097.323879;-0.278879;31.019000;31.006594;0.012406
19:48:57;1783367337.799;1109.467000;1109.738417;-0.271417;31.088000;31.076258;0.011742
19:48:57;1783367337.799;1109.467000;1109.738417;-0.271417;31.088000;31.076258;0.011742
19:48:58;1783367338.399;1128.151000;1128.388364;-0.237364;31.191000;31.178481;0.012519
19:48:58;1783367338.399;1128.151000;1128.388364;-0.237364;31.191000;31.178481;0.012519
19:48:58;1783367338.799;1140.641000;1140.871515;-0.230515;31.259000;31.247318;0.011682
19:48:58;1783367338.799;1140.641000;1140.871515;-0.230515;31.259000;31.247318;0.011682
19:48:59;1783367339.399;1159.427000;1159.406613;0.020387;31.361000;31.348286;0.012714
19:48:59;1783367339.399;1159.427000;1159.406613;0.020387;31.361000;31.348286;0.012714
19:48:59;1783367339.799;1171.984000;1171.957553;0.026447;31.428000;31.416338;0.011662
19:48:59;1783367339.799;1171.984000;1171.957553;0.026447;31.428000;31.416338;0.011662
19:49:00;1783367340.399;1190.871000;1190.895718;-0.024718;31.528000;31.516155;0.011845
19:49:00;1783367340.399;1190.871000;1190.895718;-0.024718;31.528000;31.516155;0.011845
19:49:00;1783367340.799;1203.496000;1203.513654;-0.017654;31.595000;31.583348;0.011652
19:49:00;1783367340.799;1203.496000;1203.513654;-0.017654;31.595000;31.583348;0.011652
19:49:01;1783367341.399;1222.483000;1222.542451;-0.059451;31.694000;31.681969;0.012031
19:49:01;1783367341.399;1222.483000;1222.542451;-0.059451;31.694000;31.681969;0.012031
19:49:01;1783367341.799;1235.174000;1235.226575;-0.052575;31.760000;31.748368;0.011632
19:49:01;1783367341.799;1235.174000;1235.226575;-0.052575;31.760000;31.748368;0.011632
19:49:02;1783367342.399;1254.259000;1254.365424;-0.106424;31.858000;31.845840;0.012160
19:49:02;1783367342.399;1254.259000;1254.365424;-0.106424;31.858000;31.845840;0.012160
19:49:02;1783367342.799;1267.015000;1267.114963;-0.099963;31.923000;31.911467;0.011533
19:49:02;1783367342.799;1267.015000;1267.114963;-0.099963;31.923000;31.911467;0.011533
19:49:03;1783367343.399;1286.198000;1286.189432;0.008568;32.020000;32.007748;0.012252
19:49:03;1783367343.399;1286.198000;1286.189432;0.008568;32.020000;32.007748;0.012252
19:49:03;1783367343.799;1299.018000;1299.003563;0.014437;32.083000;32.072287;0.010713
19:49:03;1783367343.799;1299.018000;1299.003563;0.014437;32.083000;32.072287;0.010713
19:49:04;1783367344.399;1318.297000;1318.489610;-0.192610;32.178000;32.166205;0.011795
19:49:04;1783367344.399;1318.297000;1318.489610;-0.192610;32.178000;32.166205;0.011795
19:49:05;1783367345.000;1337.631000;1337.910133;-0.279133;32.270000;32.263107;0.006893
19:49:05;1783367345.000;1337.631000;1337.910133;-0.279133;32.270000;32.263107;0.006893
19:49:05;1783367345.399;1350.552000;1350.791666;-0.239666;32.331000;32.320690;0.010310
19:49:05;1783367345.399;1350.552000;1350.791666;-0.239666;32.331000;32.320690;0.010310
19:49:06;1783367346.000;1369.977000;1370.288909;-0.311909;32.421000;32.413914;0.007086
19:49:06;1783367346.000;1369.977000;1370.288909;-0.311909;32.421000;32.413914;0.007086
19:49:06;1783367346.399;1382.957000;1383.230330;-0.273330;32.480000;32.469612;0.010388
19:49:06;1783367346.399;1382.957000;1383.230330;-0.273330;32.480000;32.469612;0.010388
19:49:07;1783367347.000;1402.471000;1402.658851;-0.187851;32.567000;32.559464;0.007536
19:49:07;1783367347.000;1402.471000;1402.658851;-0.187851;32.567000;32.559464;0.007536
19:49:07;1783367347.399;1415.509000;1415.658172;-0.149172;32.624000;32.613871;0.010129
19:49:07;1783367347.399;1415.509000;1415.658172;-0.149172;32.624000;32.613871;0.010129
19:49:08;1783367348.000;1435.109000;1435.112878;-0.003878;32.708000;32.700846;0.007154
19:49:08;1783367348.000;1435.109000;1435.112878;-0.003878;32.708000;32.700846;0.007154
19:49:08;1783367348.399;1448.203000;1448.168394;0.034606;32.763000;32.753847;0.009153
19:49:08;1783367348.399;1448.203000;1448.168394;0.034606;32.763000;32.753847;0.009153
19:49:09;1783367349.000;1467.886000;1467.870975;0.015025;32.846000;32.839545;0.006455
19:49:09;1783367349.000;1467.886000;1467.870975;0.015025;32.846000;32.839545;0.006455
19:49:09;1783367349.399;1481.036000;1480.981663;0.054337;32.901000;32.891510;0.009490
19:49:09;1783367349.399;1481.036000;1480.981663;0.054337;32.901000;32.891510;0.009490
19:49:10;1783367350.000;1500.801000;1500.973906;-0.172906;32.983000;32.976704;0.006296
19:49:10;1783367350.000;1500.801000;1500.973906;-0.172906;32.983000;32.976704;0.006296
19:49:10;1783367350.399;1514.005000;1514.139122;-0.134122;33.037000;33.027559;0.009441
19:49:10;1783367350.399;1514.005000;1514.139122;-0.134122;33.037000;33.027559;0.009441
19:49:11;1783367351.000;1533.851000;1534.076884;-0.225884;33.119000;33.112292;0.006708
19:49:11;1783367351.000;1533.851000;1534.076884;-0.225884;33.119000;33.112292;0.006708
19:49:11;1783367351.399;1547.110000;1547.296341;-0.186341;33.174000;33.164081;0.009919
19:49:11;1783367351.399;1547.110000;1547.296341;-0.186341;33.174000;33.164081;0.009919
19:49:12;1783367352.000;1567.039000;1567.143101;-0.104101;33.256000;33.249593;0.006407
19:49:12;1783367352.000;1567.039000;1567.143101;-0.104101;33.256000;33.249593;0.006407
19:49:12;1783367352.399;1580.352000;1580.417571;-0.065571;33.313000;33.302874;0.010126
19:49:12;1783367352.399;1580.352000;1580.417571;-0.065571;33.313000;33.302874;0.010126
19:49:13;1783367353.000;1600.365000;1600.601265;-0.236265;33.398000;33.391631;0.006369
19:49:13;1783367353.000;1600.365000;1600.601265;-0.236265;33.398000;33.391631;0.006369
19:49:13;1783367353.399;1613.722000;1613.924805;-0.202805;33.387000;33.388057;-0.001057
19:49:13;1783367353.399;1613.722000;1613.924805;-0.202805;33.387000;33.388057;-0.001057
19:49:14;1783367354.000;1633.750000;1633.925080;-0.175080;33.371000;33.371734;-0.000734
19:49:14;1783367354.000;1633.750000;1633.925080;-0.175080;33.371000;33.371734;-0.000734
19:49:14;1783367354.399;1647.096000;1647.239032;-0.143032;33.361000;33.362486;-0.001486
19:49:14;1783367354.399;1647.096000;1647.239032;-0.143032;33.361000;33.362486;-0.001486
19:49:15;1783367355.000;1667.108000;1667.179736;-0.071736;33.348000;33.348332;-0.000332
19:49:15;1783367355.000;1667.108000;1667.179736;-0.071736;33.348000;33.348332;-0.000332
19:49:15;1783367355.399;1680.444000;1680.483846;-0.039846;33.333000;33.335422;-0.002422
19:49:15;1783367355.399;1680.444000;1680.483846;-0.039846;33.333000;33.335422;-0.002422
19:49:16;1783367356.000;1700.439000;1700.412283;0.026717;33.318000;33.319216;-0.001216
19:49:16;1783367356.000;1700.439000;1700.412283;0.026717;33.318000;33.319216;-0.001216
19:49:16;1783367356.399;1713.766000;1713.705797;0.060203;33.313000;33.314079;-0.001079
19:49:16;1783367356.399;1713.766000;1713.705797;0.060203;33.313000;33.314079;-0.001079
19:49:17;1783367357.000;1733.752000;1733.928209;-0.176209;33.311000;33.311243;-0.000243
19:49:17;1783367357.000;1733.752000;1733.928209;-0.176209;33.311000;33.311243;-0.000243
19:49:17;1783367357.399;1747.077000;1747.219583;-0.142583;33.314000;33.313341;0.000659
19:49:17;1783367357.399;1747.077000;1747.219583;-0.142583;33.314000;33.313341;0.000659
19:49:18;1783367358.000;1767.067000;1767.391856;-0.324856;33.318000;33.318068;-0.000068
19:49:18;1783367358.000;1767.067000;1767.391856;-0.324856;33.318000;33.318068;-0.000068
19:49:18;1783367358.399;1780.394000;1780.685396;-0.291396;33.315000;33.315175;-0.000175
19:49:18;1783367358.399;1780.394000;1780.685396;-0.291396;33.315000;33.315175;-0.000175
19:49:19;1783367359.000;1800.382000;1800.488028;-0.106028;33.317000;33.316040;0.000960
19:49:19;1783367359.000;1800.382000;1800.488028;-0.106028;33.317000;33.316040;0.000960
19:49:19;1783367359.399;1813.709000;1813.781528;-0.072528;33.319000;33.318632;0.000368
19:49:19;1783367359.399;1813.709000;1813.781528;-0.072528;33.319000;33.318632;0.000368
19:49:20;1783367360.000;1833.701000;1833.878336;-0.177336;33.317000;33.317217;-0.000217
19:49:20;1783367360.000;1833.701000;1833.878336;-0.177336;33.317000;33.317217;-0.000217
19:49:20;1783367360.399;1847.024000;1847.170025;-0.146025;33.301000;33.303304;-0.002304
19:49:20;1783367360.399;1847.024000;1847.170025;-0.146025;33.301000;33.303304;-0.002304
19:49:21;1783367361.000;1866.997000;1867.302052;-0.305052;33.277000;33.278804;-0.001804
19:49:21;1783367361.000;1866.997000;1867.302052;-0.305052;33.277000;33.278804;-0.001804
19:49:21;1783367361.399;1880.305000;1880.578104;-0.273104;33.262000;33.264461;-0.002461
19:49:21;1783367361.399;1880.305000;1880.578104;-0.273104;33.262000;33.264461;-0.002461
19:49:22;1783367362.000;1900.257000;1900.421805;-0.164805;33.246000;33.246925;-0.000925
19:49:22;1783367362.000;1900.257000;1900.421805;-0.164805;33.246000;33.246925;-0.000925
19:49:22;1783367362.399;1913.552000;1913.685297;-0.133297;33.230000;33.232897;-0.002897
19:49:22;1783367362.399;1913.552000;1913.685297;-0.133297;33.230000;33.232897;-0.002897
19:49:23;1783367363.000;1933.485000;1933.654909;-0.169909;33.215000;33.216328;-0.001328
19:49:23;1783367363.000;1933.485000;1933.654909;-0.169909;33.215000;33.216328;-0.001328
19:49:23;1783367363.399;1946.771000;1946.907618;-0.136618;33.213000;33.213479;-0.000479
19:49:23;1783367363.399;1946.771000;1946.907618;-0.136618;33.213000;33.213479;-0.000479
19:49:24;1783367364.000;1966.700000;1966.926411;-0.226411;33.219000;33.218606;0.000394
19:49:24;1783367364.000;1966.700000;1966.926411;-0.226411;33.219000;33.218606;0.000394
19:49:24;1783367364.399;1979.987000;1980.180523;-0.193523;33.218000;33.217800;0.000200
19:49:24;1783367364.399;1979.987000;1980.180523;-0.193523;33.218000;33.217800;0.000200
19:49:25;1783367365.000;1999.919000;2000.192166;-0.273166;33.222000;33.221312;0.000688
19:49:25;1783367365.000;1999.919000;2000.192166;-0.273166;33.222000;33.221312;0.000688
19:49:25;1783367365.399;2013.208000;2013.448031;-0.240031;33.226000;33.225310;0.000690
19:49:25;1783367365.399;2013.208000;2013.448031;-0.240031;33.226000;33.225310;0.000690
19:49:26;1783367366.000;2033.145000;2033.334797;-0.189797;33.227000;33.226939;0.000061
19:49:26;1783367366.000;2033.145000;2033.334797;-0.189797;33.227000;33.226939;0.000061
19:49:26;1783367366.399;2046.435000;2046.592254;-0.157254;33.226000;33.226118;-0.000118
19:49:26;1783367366.399;2046.435000;2046.592254;-0.157254;33.226000;33.226118;-0.000118
19:49:27;1783367367.000;2066.370000;2066.358953;0.011047;33.224000;33.223839;0.000161
19:49:27;1783367367.000;2066.370000;2066.358953;0.011047;33.224000;33.223839;0.000161
19:49:27;1783367367.399;2079.660000;2079.615193;0.044807;33.223000;33.223199;-0.000199
19:49:27;1783367367.399;2079.660000;2079.615193;0.044807;33.223000;33.223199;-0.000199
19:49:28;1783367368.000;2099.593000;2099.864936;-0.271936;33.221000;33.222133;-0.001133
19:49:28;1783367368.000;2099.593000;2099.864936;-0.271936;33.221000;33.222133;-0.001133
19:49:28;1783367368.599;2119.425000;2119.694851;-0.269851;32.883000;32.925251;-0.042251
19:49:28;1783367368.599;2119.425000;2119.694851;-0.269851;32.883000;32.925251;-0.042251
19:49:29;1783367369.000;2132.533000;2132.871341;-0.338341;32.658000;32.683623;-0.025623
19:49:29;1783367369.000;2132.533000;2132.871341;-0.338341;32.658000;32.683623;-0.025623
19:49:29;1783367369.599;2152.026000;2152.367825;-0.341825;32.320000;32.362324;-0.042324
19:49:29;1783367369.599;2152.026000;2152.367825;-0.341825;32.320000;32.362324;-0.042324
19:49:30;1783367370.000;2164.909000;2164.999829;-0.090829;32.094000;32.118570;-0.024570
19:49:30;1783367370.000;2164.909000;2164.999829;-0.090829;32.094000;32.118570;-0.024570
19:49:30;1783367370.599;2184.064000;2184.158036;-0.094036;31.755000;31.797599;-0.042599
19:49:30;1783367370.599;2184.064000;2184.158036;-0.094036;31.755000;31.797599;-0.042599
19:49:30;1783367370.999;2196.720000;2196.837581;-0.117581;31.530000;31.570871;-0.040871
19:49:30;1783367370.999;2196.720000;2196.837581;-0.117581;31.530000;31.570871;-0.040871
19:49:31;1783367371.599;2215.539000;2215.872957;-0.333957;31.199000;31.241277;-0.042277
19:49:31;1783367371.599;2215.539000;2215.872957;-0.333957;31.199000;31.241277;-0.042277
19:49:31;1783367371.999;2227.975000;2228.331411;-0.356411;30.983000;31.021962;-0.038962
19:49:31;1783367371.999;2227.975000;2228.331411;-0.356411;30.983000;31.021962;-0.038962
19:49:32;1783367372.599;2246.469000;2246.789901;-0.320901;30.664000;30.704045;-0.040045
19:49:32;1783367372.599;2246.469000;2246.789901;-0.320901;30.664000;30.704045;-0.040045
19:49:32;1783367372.999;2258.693000;2259.034866;-0.341866;30.455000;30.492697;-0.037697
19:49:32;1783367372.999;2258.693000;2259.034866;-0.341866;30.455000;30.492697;-0.037697
19:49:33;1783367373.599;2276.873000;2277.070579;-0.197579;30.146000;30.185171;-0.039171
19:49:33;1783367373.599;2276.873000;2277.070579;-0.197579;30.146000;30.185171;-0.039171
19:49:33;1783367373.999;2288.890000;2289.108766;-0.218766;29.941000;29.977659;-0.036659
19:49:33;1783367373.999;2288.890000;2289.108766;-0.218766;29.941000;29.977659;-0.036659
19:49:34;1783367374.599;2306.762000;2307.086700;-0.324700;29.632000;29.671329;-0.039329
19:49:34;1783367374.599;2306.762000;2307.086700;-0.324700;29.632000;29.671329;-0.039329
19:49:34;1783367374.999;2318.574000;2318.919338;-0.345338;29.427000;29.463674;-0.036674
19:49:34;1783367374.999;2318.574000;2318.919338;-0.345338;29.427000;29.463674;-0.036674
19:49:35;1783367375.599;2336.137000;2336.235870;-0.098870;29.118000;29.156629;-0.038629
19:49:35;1783367375.599;2336.137000;2336.235870;-0.098870;29.118000;29.156629;-0.038629
19:49:35;1783367375.999;2347.743000;2347.862516;-0.119516;28.911000;28.948263;-0.037263
19:49:35;1783367375.999;2347.743000;2347.862516;-0.119516;28.911000;28.948263;-0.037263
19:49:36;1783367376.599;2364.997000;2364.745101;0.251899;28.600000;28.639637;-0.039637
19:49:36;1783367376.599;2364.997000;2364.745101;0.251899;28.600000;28.639637;-0.039637
19:49:36;1783367376.999;2376.395000;2376.164759;0.230241;28.393000;28.430223;-0.037223
19:49:36;1783367376.999;2376.395000;2376.164759;0.230241;28.393000;28.430223;-0.037223
19:49:37;1783367377.599;2393.337000;2393.484835;-0.147835;28.081000;28.120582;-0.039582
19:49:37;1783367377.599;2393.337000;2393.484835;-0.147835;28.081000;28.120582;-0.039582
19:49:37;1783367377.999;2404.528000;2404.696759;-0.168759;27.873000;27.910584;-0.037584
19:49:37;1783367377.999;2404.528000;2404.696759;-0.168759;27.873000;27.910584;-0.037584
19:49:38;1783367378.599;2421.159000;2421.430786;-0.271786;27.561000;27.600622;-0.039622
19:49:38;1783367378.599;2421.159000;2421.430786;-0.271786;27.561000;27.600622;-0.039622
19:49:38;1783367378.999;2432.141000;2432.434751;-0.293751;27.353000;27.390794;-0.037794
19:49:38;1783367378.999;2432.141000;2432.434751;-0.293751;27.353000;27.390794;-0.037794
19:49:39;1783367379.599;2448.460000;2448.801016;-0.341016;27.042000;27.081209;-0.039209
19:49:39;1783367379.599;2448.460000;2448.801016;-0.341016;27.042000;27.081209;-0.039209
19:49:39;1783367379.999;2459.235000;2459.597267;-0.362267;26.834000;26.871677;-0.037677
19:49:39;1783367379.999;2459.235000;2459.597267;-0.362267;26.834000;26.871677;-0.037677
19:49:40;1783367380.599;2475.242000;2475.333699;-0.091699;26.523000;26.562459;-0.039459
19:49:40;1783367380.599;2475.242000;2475.333699;-0.091699;26.523000;26.562459;-0.039459
19:49:40;1783367380.999;2485.810000;2485.922517;-0.112517;26.316000;26.353275;-0.037275
19:49:40;1783367380.999;2485.810000;2485.922517;-0.112517;26.316000;26.353275;-0.037275
19:49:41;1783367381.599;2501.507000;2501.725737;-0.218737;26.005000;26.044559;-0.039559
19:49:41;1783367381.599;2501.507000;2501.725737;-0.218737;26.005000;26.044559;-0.039559
19:49:41;1783367381.999;2511.867000;2512.107433;-0.240433;25.798000;25.835624;-0.037624
19:49:41;1783367381.999;2511.867000;2512.107433;-0.240433;25.798000;25.835624;-0.037624
19:49:42;1783367382.599;2527.253000;2527.397794;-0.144794;25.487000;25.526326;-0.039326
19:49:42;1783367382.599;2527.253000;2527.397794;-0.144794;25.487000;25.526326;-0.039326
19:49:42;1783367382.999;2537.406000;2537.571793;-0.165793;25.277000;25.314655;-0.037655
19:49:42;1783367382.999;2537.406000;2537.571793;-0.165793;25.277000;25.314655;-0.037655
19:49:43;1783367383.599;2552.476000;2552.587309;-0.111309;24.958000;24.998155;-0.040155
19:49:43;1783367383.599;2552.476000;2552.587309;-0.111309;24.958000;24.998155;-0.040155
19:49:43;1783367383.999;2562.416000;2562.549115;-0.133115;24.742000;24.781188;-0.039188
19:49:43;1783367383.999;2562.416000;2562.549115;-0.133115;24.742000;24.781188;-0.039188
19:49:44;1783367384.599;2577.164000;2577.380663;-0.216663;24.415000;24.456719;-0.041719
19:49:44;1783367384.599;2577.164000;2577.380663;-0.216663;24.415000;24.456719;-0.041719
19:49:44;1783367384.999;2586.886000;2587.124931;-0.238931;24.194000;24.234284;-0.040284
19:49:44;1783367384.999;2586.886000;2587.124931;-0.238931;24.194000;24.234284;-0.040284
19:49:45;1783367385.599;2601.302000;2601.496908;-0.194908;23.860000;23.902079;-0.042079
19:49:45;1783367385.599;2601.302000;2601.496908;-0.194908;23.860000;23.902079;-0.042079
19:49:45;1783367385.999;2610.801000;2611.018611;-0.217611;23.635000;23.675956;-0.040956
19:49:45;1783367385.999;2610.801000;2611.018611;-0.217611;23.635000;23.675956;-0.040956
19:49:46;1783367386.599;2624.882000;2625.166138;-0.284138;23.299000;23.341987;-0.042987
19:49:46;1783367386.599;2624.882000;2625.166138;-0.284138;23.299000;23.341987;-0.042987
19:49:46;1783367386.999;2634.157000;2634.463782;-0.306782;23.075000;23.115824;-0.040824
19:49:46;1783367386.999;2634.157000;2634.463782;-0.306782;23.075000;23.115824;-0.040824
19:49:47;1783367387.599;2647.901000;2648.061246;-0.160246;22.739000;22.782032;-0.043032
19:49:47;1783367387.599;2647.901000;2648.061246;-0.160246;22.739000;22.782032;-0.043032
19:49:47;1783367387.999;2656.952000;2657.134964;-0.182964;22.516000;22.556193;-0.040193
19:49:47;1783367387.999;2656.952000;2657.134964;-0.182964;22.516000;22.556193;-0.040193
19:49:48;1783367388.599;2670.360000;2670.475981;-0.115981;22.178000;22.220773;-0.042773
19:49:48;1783367388.599;2670.360000;2670.475981;-0.115981;22.178000;22.220773;-0.042773
19:49:48;1783367388.999;2679.186000;2679.324468;-0.138468;21.949000;21.990164;-0.041164
19:49:48;1783367388.999;2679.186000;2679.324468;-0.138468;21.949000;21.990164;-0.041164
19:49:49;1783367389.599;2692.250000;2692.463238;-0.213238;21.599000;21.643514;-0.044514
19:49:49;1783367389.599;2692.250000;2692.463238;-0.213238;21.599000;21.643514;-0.044514
19:49:49;1783367389.999;2700.843000;2701.079387;-0.236387;21.362000;21.404755;-0.042755
19:49:49;1783367389.999;2700.843000;2701.079387;-0.236387;21.362000;21.404755;-0.042755
19:49:50;1783367390.599;2713.552000;2713.661882;-0.109882;21.000000;21.046196;-0.046196
19:49:50;1783367390.599;2713.552000;2713.661882;-0.109882;21.000000;21.046196;-0.046196
19:49:50;1783367390.999;2721.903000;2722.037731;-0.134731;20.755000;20.799633;-0.044633
19:49:50;1783367390.999;2721.903000;2722.037731;-0.134731;20.755000;20.799633;-0.044633
19:49:51;1783367391.599;2734.244000;2734.484787;-0.240787;20.382000;20.429580;-0.047580
19:49:51;1783367391.599;2734.244000;2734.484787;-0.240787;20.382000;20.429580;-0.047580
19:49:52;1783367392.199;2746.360000;2746.680016;-0.320016;20.003000;20.034487;-0.031487
19:49:52;1783367392.199;2746.360000;2746.680016;-0.320016;20.003000;20.034487;-0.031487
19:49:52;1783367392.599;2754.310000;2754.657840;-0.347840;19.749000;19.795092;-0.046092
19:49:52;1783367392.599;2754.310000;2754.657840;-0.347840;19.749000;19.795092;-0.046092
19:49:53;1783367393.199;2766.046000;2766.283073;-0.237073;19.370000;19.400560;-0.030560
19:49:53;1783367393.199;2766.046000;2766.283073;-0.237073;19.370000;19.400560;-0.030560
19:49:53;1783367393.599;2773.743000;2774.007546;-0.264546;19.117000;19.162152;-0.045152
19:49:53;1783367393.599;2773.743000;2774.007546;-0.264546;19.117000;19.162152;-0.045152
19:49:54;1783367394.199;2785.099000;2785.366110;-0.267110;18.737000;18.768720;-0.031720
19:49:54;1783367394.199;2785.099000;2785.366110;-0.267110;18.737000;18.768720;-0.031720
19:49:54;1783367394.599;2792.544000;2792.837732;-0.293732;18.484000;18.529808;-0.045808
19:49:54;1783367394.599;2792.544000;2792.837732;-0.293732;18.484000;18.529808;-0.045808
19:49:55;1783367395.199;2803.520000;2803.778537;-0.258537;18.102000;18.133552;-0.031552
19:49:55;1783367395.199;2803.520000;2803.778537;-0.258537;18.102000;18.133552;-0.031552
19:49:55;1783367395.599;2810.709000;2810.995746;-0.286746;17.846000;17.892001;-0.046001
19:49:55;1783367395.599;2810.709000;2810.995746;-0.286746;17.846000;17.892001;-0.046001
19:49:56;1783367396.199;2821.301000;2821.377855;-0.076855;17.459000;17.490434;-0.031434
19:49:56;1783367396.199;2821.301000;2821.377855;-0.076855;17.459000;17.490434;-0.031434
19:49:56;1783367396.599;2828.233000;2828.337470;-0.104470;17.200000;17.246502;-0.046502
19:49:56;1783367396.599;2828.233000;2828.337470;-0.104470;17.200000;17.246502;-0.046502
19:49:57;1783367397.199;2838.436000;2838.475865;-0.039865;16.809000;16.841357;-0.032357
19:49:57;1783367397.199;2838.436000;2838.475865;-0.039865;16.809000;16.841357;-0.032357
19:49:57;1783367397.599;2845.107000;2845.175445;-0.068445;16.548000;16.595169;-0.047169
19:49:57;1783367397.599;2845.107000;2845.175445;-0.068445;16.548000;16.595169;-0.047169
19:49:58;1783367398.199;2854.918000;2855.101053;-0.183053;16.156000;16.188199;-0.032199
19:49:58;1783367398.199;2854.918000;2855.101053;-0.183053;16.156000;16.188199;-0.032199
19:49:58;1783367398.599;2861.328000;2861.539172;-0.211172;15.893000;15.940510;-0.047510
19:49:58;1783367398.599;2861.328000;2861.539172;-0.211172;15.893000;15.940510;-0.047510
19:49:59;1783367399.199;2870.746000;2870.931989;-0.185989;15.499000;15.531347;-0.032347
19:49:59;1783367399.199;2870.746000;2870.931989;-0.185989;15.499000;15.531347;-0.032347
19:49:59;1783367399.599;2876.893000;2877.107344;-0.214344;15.236000;15.283763;-0.047763
19:49:59;1783367399.599;2876.893000;2877.107344;-0.214344;15.236000;15.283763;-0.047763
19:50:00;1783367400.199;2885.917000;2885.946484;-0.029484;14.844000;14.875974;-0.031974
19:50:00;1783367400.199;2885.917000;2885.946484;-0.029484;14.844000;14.875974;-0.031974
19:50:00;1783367400.599;2891.802000;2891.860005;-0.058005;14.583000;14.630370;-0.047370
19:50:00;1783367400.599;2891.802000;2891.860005;-0.058005;14.583000;14.630370;-0.047370
19:50:01;1783367401.199;2900.435000;2900.526990;-0.091990;14.194000;14.225909;-0.031909
19:50:01;1783367401.199;2900.435000;2900.526990;-0.091990;14.194000;14.225909;-0.031909
19:50:01;1783367401.599;2906.061000;2906.180567;-0.119567;13.934000;13.981134;-0.047134
19:50:01;1783367401.599;2906.061000;2906.180567;-0.119567;13.934000;13.981134;-0.047134
19:50:02;1783367402.199;2914.305000;2914.618018;-0.313018;13.547000;13.579518;-0.032518
19:50:02;1783367402.199;2914.305000;2914.618018;-0.313018;13.547000;13.579518;-0.032518
19:50:02;1783367402.599;2919.672000;2920.013084;-0.341084;13.289000;13.335179;-0.046179
19:50:02;1783367402.599;2919.672000;2920.013084;-0.341084;13.289000;13.335179;-0.046179
19:50:03;1783367403.199;2927.529000;2927.583110;-0.054110;12.902000;12.932543;-0.030543
19:50:03;1783367403.199;2927.529000;2927.583110;-0.054110;12.902000;12.932543;-0.030543
19:50:03;1783367403.599;2932.638000;2932.719764;-0.081764;12.644000;12.689962;-0.045962
19:50:03;1783367403.599;2932.638000;2932.719764;-0.081764;12.644000;12.689962;-0.045962
19:50:04;1783367404.199;2940.108000;2940.319342;-0.211342;12.257000;12.289265;-0.032265
19:50:04;1783367404.199;2940.108000;2940.319342;-0.211342;12.257000;12.289265;-0.032265
19:50:04;1783367404.599;2944.960000;2945.198430;-0.238430;11.999000;12.045612;-0.046612
19:50:04;1783367404.599;2944.960000;2945.198430;-0.238430;11.999000;12.045612;-0.046612
19:50:05;1783367405.199;2952.043000;2952.310225;-0.267225;11.613000;11.644747;-0.031747
19:50:05;1783367405.199;2952.043000;2952.310225;-0.267225;11.613000;11.644747;-0.031747
19:50:05;1783367405.599;2956.637000;2956.931644;-0.294644;11.355000;11.401708;-0.046708
19:50:05;1783367405.599;2956.637000;2956.931644;-0.294644;11.355000;11.401708;-0.046708
19:50:06;1783367406.199;2963.334000;2963.447452;-0.113452;10.969000;11.000715;-0.031715
19:50:06;1783367406.199;2963.334000;2963.447452;-0.113452;10.969000;11.000715;-0.031715
19:50:06;1783367406.599;2967.671000;2967.811381;-0.140381;10.712000;10.758475;-0.046475
19:50:06;1783367406.599;2967.671000;2967.811381;-0.140381;10.712000;10.758475;-0.046475
19:50:07;1783367407.199;2973.982000;2974.057499;-0.075499;10.327000;10.358500;-0.031500
19:50:07;1783367407.199;2973.982000;2974.057499;-0.075499;10.327000;10.358500;-0.031500
19:50:07;1783367407.599;2978.062000;2978.164525;-0.102525;10.070000;10.116273;-0.046273
19:50:07;1783367407.599;2978.062000;2978.164525;-0.102525;10.070000;10.116273;-0.046273
19:50:08;1783367408.199;2983.988000;2984.190349;-0.202349;9.685000;9.717177;-0.032177
19:50:08;1783367408.199;2983.988000;2984.190349;-0.202349;9.685000;9.717177;-0.032177
19:50:08;1783367408.599;2987.811000;2988.040878;-0.229878;9.429000;9.474991;-0.045991
19:50:08;1783367408.599;2987.811000;2988.040878;-0.229878;9.429000;9.474991;-0.045991
19:50:09;1783367409.199;2993.353000;2993.556558;-0.203558;9.045000;9.076286;-0.031286
19:50:09;1783367409.199;2993.353000;2993.556558;-0.203558;9.045000;9.076286;-0.031286
19:50:09;1783367409.599;2996.920000;2997.150914;-0.230914;8.789000;8.835284;-0.046284
19:50:09;1783367409.599;2996.920000;2997.150914;-0.230914;8.789000;8.835284;-0.046284
