Time (Instant);ElapsedTime (s);PositionRef S9.TUNNEL_60S_CAL_ERROR_M5P (m);PositionDispl S9.TUNNEL_60S_CAL_ERROR_M5P (m);PositionError S9.TUNNEL_60S_CAL_ERROR_M5P (m);GpsSpeedInput S9.TUNNEL_60S_CAL_ERROR_M5P (m/s);GpsSpeedInputError S9.TUNNEL_60S_CAL_ERROR_M5P (m/s);LatitudeRef S9.TUNNEL_60S_CAL_ERROR_M5P (deg);LatitudeInput S9.TUNNEL_60S_CAL_ERROR_M5P (deg);LatitudeError S9.TUNNEL_60S_CAL_ERROR_M5P (deg);LongitudeRef S9.TUNNEL_60S_CAL_ERROR_M5P (deg);LongitudeInput S9.TUNNEL_60S_CAL_ERROR_M5P (deg);LongitudeError S9.TUNNEL_60S_CAL_ERROR_M5P (deg);GpsInvalidInput S9.TUNNEL_60S_CAL_ERROR_M5P;SpeedRef S9.TUNNEL_60S_CAL_ERROR_M5P (m/s);TrainSpeedInput S9.TUNNEL_60S_CAL_ERROR_M5P (m/s);TrainSpeedInputError S9.TUNNEL_60S_CAL_ERROR_M5P (m/s);SpeedDispl S9.TUNNEL_60S_CAL_ERROR_M5P (m/s);SpeedDisplError S9.TUNNEL_60S_CAL_ERROR_M5P (m/s)
2026-07-11T19:50:29.999Z;202.999;3064.757000;3064.806597;-0.049597;0.000000;0.000000;59.253357000;59.253357000;0.000000000;17.996082000;17.996082000;0.000000000;false;0.000000;0.000000;0.000000;-0.000000;0.000000
2026-07-11T19:50:30.599Z;203.599;3064.757000;3064.806597;-0.049597;0.000000;0.000000;59.253357000;59.253357000;0.000000000;17.996082000;17.996082000;0.000000000;false;0.000000;0.000000;0.000000;-0.000000;0.000000
2026-07-11T19:50:30.599Z;203.599;3064.757000;3064.806597;-0.049597;0.000000;0.000000;59.253357000;59.253357000;0.000000000;17.996082000;17.996082000;0.000000000;false;0.000000;0.000000;0.000000;-0.000000;0.000000
2026-07-11T19:50:30.999Z;203.999;3064.757000;3064.806597;-0.049597;0.000000;0.000000;59.253357000;59.253357000;0.000000000;17.996082000;17.996082000;0.000000000;false;0.000000;0.000000;0.000000;-0.000000;0.000000
2026-07-11T19:50:30.999Z;203.999;3064.757000;3064.806597;-0.049597;0.000000;0.000000;59.253357000;59.253357000;0.000000000;17.996082000;17.996082000;0.000000000;false;0.000000;0.000000;0.000000;-0.000000;0.000000
2026-07-11T19:50:31.599Z;204.599;3064.757000;3064.806597;-0.049597;0.000000;0.000000;59.253357000;59.253357000;0.000000000;17.996082000;17.996082000;0.000000000;false;0.000000;0.000000;0.000000;-0.000000;0.000000
2026-07-11T19:50:31.599Z;204.599;3064.757000;3064.806597;-0.049597;0.000000;0.000000;59.253357000;59.253357000;0.000000000;17.996082000;17.996082000;0.000000000;false;0.000000;0.000000;0.000000;-0.000000;0.000000
2026-07-11T19:50:31.999Z;204.999;3064.757000;3064.806597;-0.049597;0.000000;0.000000;59.253357000;59.253357000;0.000000000;17.996082000;17.996082000;0.000000000;false;0.000000;0.000000;0.000000;-0.000000;0.000000
2026-07-11T19:50:31.999Z;204.999;3064.757000;3064.806597;-0.049597;0.000000;0.000000;59.253357000;59.253357000;0.000000000;17.996082000;17.996082000;0.000000000;false;0.000000;0.000000;0.000000;-0.000000;0.000000
2026-07-11T19:50:32.599Z;205.599;3064.757000;3064.806597;-0.049597;0.000000;0.000000;59.253357000;59.253357000;0.000000000;17.996082000;17.996082000;0.000000000;false;0.000000;0.000000;0.000000;-0.000000;0.000000
2026-07-11T19:50:32.599Z;205.599;3064.757000;3064.806597;-0.049597;0.000000;0.000000;59.253357000;59.253357000;0.000000000;17.996082000;17.996082000;0.000000000;false;0.000000;0.000000;0.000000;-0.000000;0.000000
2026-07-11T19:50:33.199Z;206.199;3064.757000;3064.806597;-0.049597;0.000000;0.000000;59.253357000;59.253357000;0.000000000;17.996082000;17.996082000;0.000000000;false;0.000000;0.000000;0.000000;-0.000000;0.000000
2026-07-11T19:50:33.199Z;206.199;3064.757000;3064.806597;-0.049597;0.000000;0.000000;59.253357000;59.253357000;0.000000000;17.996082000;17.996082000;0.000000000;false;0.000000;0.000000;0.000000;-0.000000;0.000000
2026-07-11T19:50:33.599Z;206.599;3064.757000;3064.806597;-0.049597;0.000000;0.000000;59.253357000;59.253357000;0.000000000;17.996082000;17.996082000;0.000000000;false;0.000000;0.000000;0.000000;-0.000000;0.000000
2026-07-11T19:50:33.599Z;206.599;3064.757000;3064.806597;-0.049597;0.000000;0.000000;59.253357000;59.253357000;0.000000000;17.996082000;17.996082000;0.000000000;false;0.000000;0.000000;0.000000;-0.000000;0.000000
2026-07-11T19:50:34.199Z;207.199;3064.757000;3064.806597;-0.049597;0.000000;0.000000;59.253357000;59.253357000;0.000000000;17.996082000;17.996082000;0.000000000;false;0.000000;0.000000;0.000000;-0.000000;0.000000
2026-07-11T19:50:34.199Z;207.199;3064.757000;3064.806597;-0.049597;0.000000;0.000000;59.253357000;59.253357000;0.000000000;17.996082000;17.996082000;0.000000000;false;0.000000;0.000000;0.000000;-0.000000;0.000000
2026-07-11T19:50:34.599Z;207.599;3064.757000;3064.806597;-0.049597;0.000000;0.000000;59.253357000;59.253357000;0.000000000;17.996082000;17.996082000;0.000000000;false;0.000000;0.000000;0.000000;-0.000000;0.000000
2026-07-11T19:50:34.599Z;207.599;3064.757000;3064.806597;-0.049597;0.000000;0.000000;59.253357000;59.253357000;0.000000000;17.996082000;17.996082000;0.000000000;false;0.000000;0.000000;0.000000;-0.000000;0.000000
2026-07-11T19:50:35.199Z;208.199;3064.757000;3064.806597;-0.049597;0.000000;0.000000;59.253357000;59.253357000;0.000000000;17.996082000;17.996082000;0.000000000;false;0.000000;0.000000;0.000000;-0.000000;0.000000
2026-07-11T19:50:35.199Z;208.199;3064.757000;3064.806597;-0.049597;0.000000;0.000000;59.253357000;59.253357000;0.000000000;17.996082000;17.996082000;0.000000000;false;0.000000;0.000000;0.000000;-0.000000;0.000000
2026-07-11T19:50:35.599Z;208.599;3064.757000;3064.806597;-0.049597;0.000000;0.000000;59.253357000;59.253357000;0.000000000;17.996082000;17.996082000;0.000000000;false;0.000000;0.000000;0.000000;-0.000000;0.000000
2026-07-11T19:50:35.599Z;208.599;3064.757000;3064.806597;-0.049597;0.000000;0.000000;59.253357000;59.253357000;0.000000000;17.996082000;17.996082000;0.000000000;false;0.000000;0.000000;0.000000;-0.000000;0.000000
2026-07-11T19:50:36.199Z;209.199;3064.757000;3064.806597;-0.049597;0.000000;0.000000;59.253357000;59.253357000;0.000000000;17.996082000;17.996082000;0.000000000;false;0.000000;0.000000;0.000000;-0.000000;0.000000
2026-07-11T19:50:36.199Z;209.199;3064.757000;3064.806597;-0.049597;0.000000;0.000000;59.253357000;59.253357000;0.000000000;17.996082000;17.996082000;0.000000000;false;0.000000;0.000000;0.000000;-0.000000;0.000000
2026-07-11T19:50:36.599Z;209.599;3064.757000;3064.806597;-0.049597;0.000000;0.000000;59.253357000;59.253357000;0.000000000;17.996082000;17.996082000;0.000000000;false;0.000000;0.000000;0.000000;-0.000000;0.000000
2026-07-11T19:50:36.599Z;209.599;3064.757000;3064.806597;-0.049597;0.000000;0.000000;59.253357000;59.253357000;0.000000000;17.996082000;17.996082000;0.000000000;false;0.000000;0.000000;0.000000;-0.000000;0.000000
2026-07-11T19:50:37.199Z;210.199;3064.757000;3064.806597;-0.049597;0.000000;0.000000;59.253357000;59.253357000;0.000000000;17.996082000;17.996082000;0.000000000;false;0.000000;0.000000;0.000000;-0.000000;0.000000
2026-07-11T19:50:37.199Z;210.199;3064.757000;3064.806597;-0.049597;0.000000;0.000000;59.253357000;59.253357000;0.000000000;17.996082000;17.996082000;0.000000000;false;0.000000;0.000000;0.000000;-0.000000;0.000000
2026-07-11T19:50:37.599Z;210.599;3064.757000;3064.806597;-0.049597;0.000000;0.000000;59.253357000;59.253357000;0.000000000;17.996082000;17.996082000;0.000000000;false;0.000000;0.000000;0.000000;-0.000000;0.000000
2026-07-11T19:50:37.599Z;210.599;3064.757000;3064.806597;-0.049597;0.000000;0.000000;59.253357000;59.253357000;0.000000000;17.996082000;17.996082000;0.000000000;false;0.000000;0.000000;0.000000;-0.000000;0.000000
2026-07-11T19:50:38.199Z;211.199;3064.757000;3064.806597;-0.049597;0.000000;0.000000;59.253357000;59.253357000;0.000000000;17.996082000;17.996082000;0.000000000;false;0.000000;0.000000;0.000000;-0.000000;0.000000
2026-07-11T19:50:38.199Z;211.199;3064.757000;3064.806597;-0.049597;0.000000;0.000000;59.253357000;59.253357000;0.000000000;17.996082000;17.996082000;0.000000000;false;0.000000;0.000000;0.000000;-0.000000;0.000000
2026-07-11T19:50:38.599Z;211.599;3064.757000;3064.806597;-0.049597;0.000000;0.000000;59.253357000;59.253357000;0.000000000;17.996082000;17.996082000;0.000000000;false;0.000000;0.000000;0.000000;-0.000000;0.000000
2026-07-11T19:50:38.599Z;211.599;3064.757000;3064.806597;-0.049597;0.000000;0.000000;59.253357000;59.253357000;0.000000000;17.996082000;17.996082000;0.000000000;false;0.000000;0.000000;0.000000;-0.000000;0.000000
2026-07-11T19:50:39.199Z;212.199;3064.757000;3064.806597;-0.049597;0.000000;0.000000;59.253357000;59.253357000;0.000000000;17.996082000;17.996082000;0.000000000;false;0.000000;0.000000;0.000000;-0.000000;0.000000
2026-07-11T19:50:39.199Z;212.199;3064.757000;3064.806597;-0.049597;0.000000;0.000000;59.253357000;59.253357000;0.000000000;17.996082000;17.996082000;0.000000000;false;0.000000;0.000000;0.000000;-0.000000;0.000000
2026-07-11T19:50:39.599Z;212.599;3064.757000;3064.806597;-0.049597;0.000000;0.000000;59.253357000;59.253357000;0.000000000;17.996082000;17.996082000;0.000000000;false;0.000000;0.000000;0.000000;-0.000000;0.000000
2026-07-11T19:50:39.599Z;212.599;3064.757000;3064.806597;-0.049597;0.000000;0.000000;59.253357000;59.253357000;0.000000000;17.996082000;17.996082000;0.000000000;false;0.000000;0.000000;0.000000;-0.000000;0.000000
2026-07-11T19:50:40.199Z;213.199;3064.757000;3064.806597;-0.049597;0.000000;0.000000;59.253357000;59.253357000;0.000000000;17.996082000;17.996082000;0.000000000;false;0.000000;0.000000;0.000000;-0.000000;0.000000
2026-07-11T19:50:40.199Z;213.199;3064.757000;3064.806597;-0.049597;0.000000;0.000000;59.253357000;59.253357000;0.000000000;17.996082000;17.996082000;0.000000000;false;0.000000;0.000000;0.000000;-0.000000;0.000000
2026-07-11T19:50:40.599Z;213.599;3064.757000;3064.806597;-0.049597;0.000000;0.000000;59.253357000;59.253357000;0.000000000;17.996082000;17.996082000;0.000000000;false;0.000000;0.000000;0.000000;-0.000000;0.000000
2026-07-11T19:50:40.599Z;213.599;3064.757000;3064.806597;-0.049597;0.000000;0.000000;59.253357000;59.253357000;0.000000000;17.996082000;17.996082000;0.000000000;false;0.000000;0.000000;0.000000;-0.000000;0.000000
2026-07-11T19:50:41.199Z;214.199;3064.757000;3064.806597;-0.049597;0.000000;0.000000;59.253357000;59.253357000;0.000000000;17.996082000;17.996082000;0.000000000;false;0.000000;0.000000;0.000000;-0.000000;0.000000
2026-07-11T19:50:41.199Z;214.199;3064.757000;3064.806597;-0.049597;0.000000;0.000000;59.253357000;59.253357000;0.000000000;17.996082000;17.996082000;0.000000000;false;0.000000;0.000000;0.000000;-0.000000;0.000000
2026-07-11T19:50:41.599Z;214.599;3064.757000;3064.806597;-0.049597;0.000000;0.000000;59.253357000;59.253357000;0.000000000;17.996082000;17.996082000;0.000000000;false;0.000000;0.000000;0.000000;-0.000000;0.000000
2026-07-11T19:50:41.599Z;214.599;3064.757000;3064.806597;-0.049597;0.000000;0.000000;59.253357000;59.253357000;0.000000000;17.996082000;17.996082000;0.000000000;false;0.000000;0.000000;0.000000;-0.000000;0.000000
2026-07-11T19:50:42.199Z;215.199;3064.757000;3064.806597;-0.049597;0.000000;0.000000;59.253357000;59.253357000;0.000000000;17.996082000;17.996082000;0.000000000;false;0.000000;0.000000;0.000000;-0.000000;0.000000
2026-07-11T19:50:42.199Z;215.199;3064.757000;3064.806597;-0.049597;0.000000;0.000000;59.253357000;59.253357000;0.000000000;17.996082000;17.996082000;0.000000000;false;0.000000;0.000000;0.000000;-0.000000;0.000000
2026-07-11T19:50:42.599Z;215.599;3064.757000;3064.806597;-0.049597;0.000000;0.000000;59.253357000;59.253357000;0.000000000;17.996082000;17.996082000;0.000000000;false;0.000000;0.000000;0.000000;-0.000000;0.000000
2026-07-11T19:50:42.599Z;215.599;3064.757000;3064.806597;-0.049597;0.000000;0.000000;59.253357000;59.253357000;0.000000000;17.996082000;17.996082000;0.000000000;false;0.000000;0.000000;0.000000;-0.000000;0.000000
2026-07-11T19:50:43.199Z;216.199;3064.757000;3064.806597;-0.049597;0.000000;0.000000;59.253357000;59.253357000;0.000000000;17.996082000;17.996082000;0.000000000;false;0.000000;0.000000;0.000000;-0.000000;0.000000
2026-07-11T19:50:43.199Z;216.199;3064.757000;3064.806597;-0.049597;0.000000;0.000000;59.253357000;59.253357000;0.000000000;17.996082000;17.996082000;0.000000000;false;0.000000;0.000000;0.000000;-0.000000;0.000000
2026-07-11T19:50:43.599Z;216.599;3064.757000;3064.806597;-0.049597;0.000000;0.000000;59.253357000;59.253357000;0.000000000;17.996082000;17.996082000;0.000000000;false;0.000000;0.000000;0.000000;-0.000000;0.000000
2026-07-11T19:50:43.599Z;216.599;3064.757000;3064.806597;-0.049597;0.000000;0.000000;59.253357000;59.253357000;0.000000000;17.996082000;17.996082000;0.000000000;false;0.000000;0.000000;0.000000;-0.000000;0.000000
2026-07-11T19:50:44.199Z;217.199;3064.757000;3064.806597;-0.049597;0.000000;0.000000;59.253357000;59.253357000;0.000000000;17.996082000;17.996082000;0.000000000;false;0.000000;0.000000;0.000000;-0.000000;0.000000
2026-07-11T19:50:44.199Z;217.199;3064.757000;3064.806597;-0.049597;0.000000;0.000000;59.253357000;59.253357000;0.000000000;17.996082000;17.996082000;0.000000000;false;0.000000;0.000000;0.000000;-0.000000;0.000000
2026-07-11T19:50:44.599Z;217.599;3064.757000;3064.806597;-0.049597;0.000000;0.000000;59.253357000;59.253357000;0.000000000;17.996082000;17.996082000;0.000000000;false;0.000000;0.000000;0.000000;-0.000000;0.000000
2026-07-11T19:50:44.599Z;217.599;3064.757000;3064.806597;-0.049597;0.000000;0.000000;59.253357000;59.253357000;0.000000000;17.996082000;17.996082000;0.000000000;false;0.000000;0.000000;0.000000;-0.000000;0.000000
2026-07-11T19:50:45.199Z;218.199;3064.757000;3064.806597;-0.049597;0.000000;0.000000;59.253357000;59.253357000;0.000000000;17.996082000;17.996082000;0.000000000;false;0.000000;0.000000;0.000000;-0.000000;0.000000
2026-07-11T19:50:45.199Z;218.199;3064.757000;3064.806597;-0.049597;0.000000;0.000000;59.253357000;59.253357000;0.000000000;17.996082000;17.996082000;0.000000000;false;0.000000;0.000000;0.000000;-0.000000;0.000000
2026-07-11T19:50:45.599Z;218.599;3064.757000;3064.806597;-0.049597;0.000000;0.000000;59.253357000;59.253357000;0.000000000;17.996082000;17.996082000;0.000000000;false;0.000000;0.000000;0.000000;-0.000000;0.000000
2026-07-11T19:50:45.599Z;218.599;3064.757000;3064.806597;-0.049597;0.000000;0.000000;59.253357000;59.253357000;0.000000000;17.996082000;17.996082000;0.000000000;false;0.000000;0.000000;0.000000;-0.000000;0.000000
2026-07-11T19:50:46.199Z;219.199;3064.757000;3064.806597;-0.049597;0.000000;0.000000;59.253357000;59.253357000;0.000000000;17.996082000;17.996082000;0.000000000;false;0.000000;0.000000;0.000000;-0.000000;0.000000
2026-07-11T19:50:46.199Z;219.199;3064.757000;3064.806597;-0.049597;0.000000;0.000000;59.253357000;59.253357000;0.000000000;17.996082000;17.996082000;0.000000000;false;0.000000;0.000000;0.000000;-0.000000;0.000000
2026-07-11T19:50:46.599Z;219.599;3064.757000;3064.806597;-0.049597;0.000000;0.000000;59.253357000;59.253357000;0.000000000;17.996082000;17.996082000;0.000000000;false;0.000000;0.000000;0.000000;-0.000000;0.000000
2026-07-11T19:50:46.599Z;219.599;3064.757000;3064.806597;-0.049597;0.000000;0.000000;59.253357000;59.253357000;0.000000000;17.996082000;17.996082000;0.000000000;false;0.000000;0.000000;0.000000;-0.000000;0.000000
2026-07-11T19:50:47.199Z;220.199;3064.757000;3064.806597;-0.049597;0.000000;0.000000;59.253357000;59.253357000;0.000000000;17.996082000;17.996082000;0.000000000;false;0.000000;0.000000;0.000000;-0.000000;0.000000
2026-07-11T19:50:47.199Z;220.199;3064.757000;3064.806597;-0.049597;0.000000;0.000000;59.253357000;59.253357000;0.000000000;17.996082000;17.996082000;0.000000000;false;0.000000;0.000000;0.000000;-0.000000;0.000000
2026-07-11T19:50:47.599Z;220.599;3064.757000;3064.806597;-0.049597;0.000000;0.000000;59.253357000;59.253357000;0.000000000;17.996082000;17.996082000;0.000000000;false;0.000000;0.000000;0.000000;-0.000000;0.000000
2026-07-11T19:50:47.599Z;220.599;3064.757000;3064.806597;-0.049597;0.000000;0.000000;59.253357000;59.253357000;0.000000000;17.996082000;17.996082000;0.000000000;false;0.000000;0.000000;0.000000;-0.000000;0.000000
2026-07-11T19:50:48.199Z;221.199;3064.757000;3064.806597;-0.049597;0.000000;0.000000;59.253357000;59.253357000;0.000000000;17.996082000;17.996082000;0.000000000;false;0.000000;0.000000;0.000000;-0.000000;0.000000
2026-07-11T19:50:48.199Z;221.199;3064.757000;3064.806597;-0.049597;0.000000;0.000000;59.253357000;59.253357000;0.000000000;17.996082000;17.996082000;0.000000000;false;0.000000;0.000000;0.000000;-0.000000;0.000000
2026-07-11T19:50:48.599Z;221.599;3064.757000;3064.806597;-0.049597;0.000000;0.000000;59.253357000;59.253357000;0.000000000;17.996082000;17.996082000;0.000000000;false;0.000000;0.000000;0.000000;-0.000000;0.000000
2026-07-11T19:50:48.599Z;221.599;3064.757000;3064.806597;-0.049597;0.000000;0.000000;59.253357000;59.253357000;0.000000000;17.996082000;17.996082000;0.000000000;false;0.000000;0.000000;0.000000;-0.000000;0.000000
2026-07-11T19:50:49.199Z;222.199;3064.757000;3064.806597;-0.049597;0.000000;0.000000;59.253357000;59.253357000;0.000000000;17.996082000;17.996082000;0.000000000;false;0.000000;0.000000;0.000000;-0.000000;0.000000
2026-07-11T19:50:49.199Z;222.199;3064.757000;3064.806597;-0.049597;0.000000;0.000000;59.253357000;59.253357000;0.000000000;17.996082000;17.996082000;0.000000000;false;0.000000;0.000000;0.000000;-0.000000;0.000000
2026-07-11T19:50:49.599Z;222.599;3064.757000;3064.806597;-0.049597;0.000000;0.000000;59.253357000;59.253357000;0.000000000;17.996082000;17.996082000;0.000000000;false;0.000000;0.000000;0.000000;-0.000000;0.000000
2026-07-11T19:50:49.599Z;222.599;3064.757000;3064.806597;-0.049597;0.000000;0.000000;59.253357000;59.253357000;0.000000000;17.996082000;17.996082000;0.000000000;false;0.000000;0.000000;0.000000;-0.000000;0.000000
2026-07-11T19:50:50.199Z;223.199;3064.757000;3064.806597;-0.049597;0.000000;0.000000;59.253357000;59.253357000;0.000000000;17.996082000;17.996082000;0.000000000;false;0.000000;0.000000;0.000000;-0.000000;0.000000
2026-07-11T19:50:50.199Z;223.199;3064.757000;3064.806597;-0.049597;0.000000;0.000000;59.253357000;59.253357000;0.000000000;17.996082000;17.996082000;0.000000000;false;0.000000;0.000000;0.000000;-0.000000;0.000000
2026-07-11T19:50:50.599Z;223.599;3064.757000;3064.806597;-0.049597;0.000000;0.000000;59.253357000;59.253357000;0.000000000;17.996082000;17.996082000;0.000000000;false;0.000000;0.000000;0.000000;-0.000000;0.000000
2026-07-11T19:50:50.599Z;223.599;3064.757000;3064.806597;-0.049597;0.000000;0.000000;59.253357000;59.253357000;0.000000000;17.996082000;17.996082000;0.000000000;false;0.000000;0.000000;0.000000;-0.000000;0.000000
2026-07-11T19:50:51.199Z;224.199;3064.757000;3064.806597;-0.049597;0.000000;0.000000;59.253357000;59.253357000;0.000000000;17.996082000;17.996082000;0.000000000;false;0.000000;0.000000;0.000000;-0.000000;0.000000
2026-07-11T19:50:51.199Z;224.199;3064.757000;3064.806597;-0.049597;0.000000;0.000000;59.253357000;59.253357000;0.000000000;17.996082000;17.996082000;0.000000000;false;0.000000;0.000000;0.000000;-0.000000;0.000000
2026-07-11T19:50:51.599Z;224.599;3064.757000;3064.806597;-0.049597;0.000000;0.000000;59.253357000;59.253357000;0.000000000;17.996082000;17.996082000;0.000000000;false;0.000000;0.000000;0.000000;-0.000000;0.000000
2026-07-11T19:50:51.599Z;224.599;3064.757000;3064.806597;-0.049597;0.000000;0.000000;59.253357000;59.253357000;0.000000000;17.996082000;17.996082000;0.000000000;false;0.000000;0.000000;0.000000;-0.000000;0.000000
2026-07-11T19:50:52.199Z;225.199;3064.757000;3064.806597;-0.049597;0.000000;0.000000;59.253357000;59.253357000;0.000000000;17.996082000;17.996082000;0.000000000;false;0.000000;0.000000;0.000000;-0.000000;0.000000
2026-07-11T19:50:52.199Z;225.199;3064.757000;3064.806597;-0.049597;0.000000;0.000000;59.253357000;59.253357000;0.000000000;17.996082000;17.996082000;0.000000000;false;0.000000;0.000000;0.000000;-0.000000;0.000000
2026-07-11T19:50:52.599Z;225.599;3064.757000;3064.806597;-0.049597;0.000000;0.000000;59.253357000;59.253357000;0.000000000;17.996082000;17.996082000;0.000000000;false;0.000000;0.000000;0.000000;-0.000000;0.000000
2026-07-11T19:50:52.599Z;225.599;3064.757000;3064.806597;-0.049597;0.000000;0.000000;59.253357000;59.253357000;0.000000000;17.996082000;17.996082000;0.000000000;false;0.000000;0.000000;0.000000;-0.000000;0.000000
2026-07-11T19:50:53.199Z;226.199;3064.757000;3064.806597;-0.049597;0.000000;0.000000;59.253357000;59.253357000;0.000000000;17.996082000;17.996082000;0.000000000;false;0.000000;0.000000;0.000000;-0.000000;0.000000
2026-07-11T19:50:53.199Z;226.199;3064.757000;3064.806597;-0.049597;0.000000;0.000000;59.253357000;59.253357000;0.000000000;17.996082000;17.996082000;0.000000000;false;0.000000;0.000000;0.000000;-0.000000;0.000000
2026-07-11T19:50:53.599Z;226.599;3064.757000;3064.806597;-0.049597;0.000000;0.000000;59.253357000;59.253357000;0.000000000;17.996082000;17.996082000;0.000000000;false;0.000000;0.000000;0.000000;-0.000000;0.000000
2026-07-11T19:50:53.599Z;226.599;3064.757000;3064.806597;-0.049597;0.000000;0.000000;59.253357000;59.253357000;0.000000000;17.996082000;17.996082000;0.000000000;false;0.000000;0.000000;0.000000;-0.000000;0.000000
2026-07-11T19:50:54.199Z;227.199;3064.757000;3064.806597;-0.049597;0.000000;0.000000;59.253357000;59.253357000;0.000000000;17.996082000;17.996082000;0.000000000;false;0.000000;0.000000;0.000000;-0.000000;0.000000
2026-07-11T19:50:54.199Z;227.199;3064.757000;3064.806597;-0.049597;0.000000;0.000000;59.253357000;59.253357000;0.000000000;17.996082000;17.996082000;0.000000000;false;0.000000;0.000000;0.000000;-0.000000;0.000000
2026-07-11T19:50:54.599Z;227.599;3064.757000;3064.806597;-0.049597;0.000000;0.000000;59.253357000;59.253357000;0.000000000;17.996082000;17.996082000;0.000000000;false;0.000000;0.000000;0.000000;-0.000000;0.000000
2026-07-11T19:50:54.599Z;227.599;3064.757000;3064.806597;-0.049597;0.000000;0.000000;59.253357000;59.253357000;0.000000000;17.996082000;17.996082000;0.000000000;false;0.000000;0.000000;0.000000;-0.000000;0.000000
2026-07-11T19:50:55.199Z;228.199;3064.757000;3064.806597;-0.049597;0.000000;0.000000;59.253357000;59.253357000;0.000000000;17.996082000;17.996082000;0.000000000;false;0.000000;0.000000;0.000000;-0.000000;0.000000
2026-07-11T19:50:55.199Z;228.199;3064.757000;3064.806597;-0.049597;0.000000;0.000000;59.253357000;59.253357000;0.000000000;17.996082000;17.996082000;0.000000000;false;0.000000;0.000000;0.000000;-0.000000;0.000000
2026-07-11T19:50:55.599Z;228.599;3064.757000;3064.806597;-0.049597;0.000000;0.000000;59.253357000;59.253357000;0.000000000;17.996082000;17.996082000;0.000000000;false;0.000000;0.000000;0.000000;-0.000000;0.000000
2026-07-11T19:50:55.599Z;228.599;3064.757000;3064.806597;-0.049597;0.000000;0.000000;59.253357000;59.253357000;0.000000000;17.996082000;17.996082000;0.000000000;false;0.000000;0.000000;0.000000;-0.000000;0.000000
2026-07-11T19:50:56.199Z;229.199;3064.757000;3064.806597;-0.049597;0.000000;0.000000;59.253357000;59.253357000;0.000000000;17.996082000;17.996082000;0.000000000;false;0.000000;0.000000;0.000000;-0.000000;0.000000
2026-07-11T19:50:56.199Z;229.199;3064.757000;3064.806597;-0.049597;0.000000;0.000000;59.253357000;59.253357000;0.000000000;17.996082000;17.996082000;0.000000000;false;0.000000;0.000000;0.000000;-0.000000;0.000000
2026-07-11T19:50:56.599Z;229.599;3064.757000;3064.806597;-0.049597;0.000000;0.000000;59.253357000;59.253357000;0.000000000;17.996082000;17.996082000;0.000000000;false;0.000000;0.000000;0.000000;-0.000000;0.000000
2026-07-11T19:50:56.599Z;229.599;3064.757000;3064.806597;-0.049597;0.000000;0.000000;59.253357000;59.253357000;0.000000000;17.996082000;17.996082000;0.000000000;false;0.000000;0.000000;0.000000;-0.000000;0.000000
2026-07-11T19:50:57.199Z;230.199;3064.757000;3064.806597;-0.049597;0.000000;0.000000;59.253357000;59.253357000;0.000000000;17.996082000;17.996082000;0.000000000;false;0.000000;0.000000;0.000000;-0.000000;0.000000
2026-07-11T19:50:57.199Z;230.199;3064.757000;3064.806597;-0.049597;0.000000;0.000000;59.253357000;59.253357000;0.000000000;17.996082000;17.996082000;0.000000000;false;0.000000;0.000000;0.000000;-0.000000;0.000000
2026-07-11T19:50:57.599Z;230.599;3064.757000;3064.806597;-0.049597;0.000000;0.000000;59.253357000;59.253357000;0.000000000;17.996082000;17.996082000;0.000000000;false;0.000000;0.000000;0.000000;-0.000000;0.000000
2026-07-11T19:50:57.599Z;230.599;3064.757000;3064.806597;-0.049597;0.000000;0.000000;59.253357000;59.253357000;0.000000000;17.996082000;17.996082000;0.000000000;false;0.000000;0.000000;0.000000;-0.000000;0.000000
2026-07-11T19:50:58.199Z;231.199;3064.757000;3064.806597;-0.049597;0.000000;0.000000;59.253357000;59.253357000;0.000000000;17.996082000;17.996082000;0.000000000;false;0.000000;0.000000;0.000000;-0.000000;0.000000
2026-07-11T19:50:58.199Z;231.199;3064.757000;3064.806597;-0.049597;0.000000;0.000000;59.253357000;59.253357000;0.000000000;17.996082000;17.996082000;0.000000000;false;0.000000;0.000000;0.000000;-0.000000;0.000000
2026-07-11T19:50:58.799Z;231.799;3064.757000;3064.806597;-0.049597;0.000000;0.000000;59.253357000;59.253357000;0.000000000;17.996082000;17.996082000;0.000000000;false;0.000000;0.000000;0.000000;-0.000000;0.000000
2026-07-11T19:50:58.799Z;231.799;3064.757000;3064.806597;-0.049597;0.000000;0.000000;59.253357000;59.253357000;0.000000000;17.996082000;17.996082000;0.000000000;false;0.000000;0.000000;0.000000;-0.000000;0.000000
2026-07-11T19:50:59.199Z;232.199;3064.757000;3064.806597;-0.049597;0.000000;0.000000;59.253357000;59.253357000;0.000000000;17.996082000;17.996082000;0.000000000;false;0.000000;0.000000;0.000000;-0.000000;0.000000
2026-07-11T19:50:59.199Z;232.199;3064.757000;3064.806597;-0.049597;0.000000;0.000000;59.253357000;59.253357000;0.000000000;17.996082000;17.996082000;0.000000000;false;0.000000;0.000000;0.000000;-0.000000;0.000000
2026-07-11T19:50:59.799Z;232.799;3064.757000;3064.806597;-0.049597;0.000000;0.000000;59.253357000;59.253357000;0.000000000;17.996082000;17.996082000;0.000000000;false;0.000000;0.000000;0.000000;-0.000000;0.000000
